name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
chiang mai,20/5/2023,36.3,24,30.1,42,24,32.8,22.3,65.9,0,0,0,,0,0,17.6,14,216.3,1007.2,16,9,301.1,25.9,10,10,2023-05-20T05:48:28,2023-05-20T18:52:37,0.02,Clear,Clear conditions throughout the day.,clear-day,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,21/5/2023,38,25,31.2,41.6,25,33.9,21.5,58.9,0,0,0,,0,0,27.4,16.6,237.1,1008,29.3,9.7,303,26.3,10,10,2023-05-21T05:48:11,2023-05-21T18:53:00,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,22/5/2023,36.3,26,30.4,41.6,26,33.7,22.1,62.4,0.008,100,4.17,rain,0,0,37.1,27.6,239.3,1008.3,50.1,9.4,250.8,21.6,9,10,2023-05-22T05:47:56,2023-05-22T18:53:23,0.08,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,23/5/2023,36,25,29.8,43.1,25,32.8,22.2,64.9,0.18,100,4.17,rain,0,0,38.2,22.3,238.4,1008.4,35.1,9.1,261.9,22.7,9,30,2023-05-23T05:47:42,2023-05-23T18:53:47,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,24/5/2023,36.4,25,30.1,41.9,25,33.3,22.8,66.8,0,0,0,,0,0,19.1,14.7,213.3,1007.6,30.9,10,294.5,25.7,10,30,2023-05-24T05:47:29,2023-05-24T18:54:10,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,25/5/2023,36,26,30.8,40.8,26,34.2,22.2,61.6,0.003,100,4.17,rain,0,0,14.8,16.6,221.9,1007.6,30.2,9.5,241.5,20.8,9,30,2023-05-25T05:47:17,2023-05-25T18:54:33,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,26/5/2023,35.2,26,30.7,40,26,33.9,22,60.8,0,0,0,,0,0,18.4,14.8,264.4,1008.2,31.2,10,268.1,23.2,10,10,2023-05-26T05:47:06,2023-05-26T18:54:56,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,27/5/2023,36,26,29.5,40.8,26,32.4,22.2,66.1,3.609,100,4.17,rain,0,0,20.2,22.8,2.2,1007.3,51.6,9.8,260.5,22.5,10,10,2023-05-27T05:46:56,2023-05-27T18:55:19,0.25,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,28/5/2023,36,25,30.6,40.9,25,33.5,22.5,64.1,0,0,0,,0,0,13.3,18.4,323.6,1006.4,23.8,9.7,318,27.6,10,10,2023-05-28T05:46:47,2023-05-28T18:55:42,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,29/5/2023,32.1,26,28.6,39.1,26,31.9,23.1,72.7,1.87,100,8.33,rain,0,0,51.8,20.5,283.4,1008,53.1,10,272.4,23.4,10,30,2023-05-29T05:46:39,2023-05-29T18:56:05,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,30/5/2023,37.2,25,30,42.4,25,32.9,23.2,69.8,17.6,100,8.33,rain,0,0,15.5,24.1,175.1,1007.3,40.1,9.7,297.7,25.8,10,30,2023-05-30T05:46:32,2023-05-30T18:56:27,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,31/5/2023,35.2,25,30,41.6,25,33.4,23.6,71.3,0.775,100,12.5,rain,0,0,18.4,18.3,188.7,1005.9,32.5,10,313.3,27,10,30,2023-05-31T05:46:26,2023-05-31T18:56:50,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,1/6/2023,37.1,27,31.1,42.2,29.6,35.5,23.2,64.3,0.1,100,4.17,rain,0,0,37.1,16.6,213.4,1004.8,30.8,10,325.9,28.1,10,30,2023-06-01T05:46:20,2023-06-01T18:57:12,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,2/6/2023,35.6,26,31,40.6,26,34.1,22,60.2,0.318,100,8.33,rain,0,0,44.6,22.3,225,1005.6,34.1,10,287,24.9,10,10,2023-06-02T05:46:16,2023-06-02T18:57:35,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,3/6/2023,36,25,30.1,39.7,25,33,22.1,64.1,0,0,0,rain,0,0,23.8,20.5,306,1007,35,10,251.6,21.7,10,10,2023-06-03T05:46:13,2023-06-03T18:57:57,0.47,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,4/6/2023,37,25,30.1,41.1,25,32.6,22.3,65.7,6.294,100,4.17,rain,0,0,46.4,25.9,242.6,1006.9,39.9,9.9,275.4,23.6,10,10,2023-06-04T05:46:11,2023-06-04T18:58:18,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,5/6/2023,36.3,25,29.6,41,25,32.3,22.8,68.8,0.088,100,8.33,rain,0,0,18.7,25.8,191.4,1005.6,48.4,10,290.1,25.1,10,10,2023-06-05T05:46:10,2023-06-05T18:58:40,0.54,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,6/6/2023,33.2,24,28.5,36.7,24,31.2,22.8,72.2,0.808,100,25,rain,0,0,7.9,27.6,234.3,1005.5,72.4,9.9,186.5,16.2,8,30,2023-06-06T05:46:10,2023-06-06T18:59:01,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,7/6/2023,32,24,27.5,36.7,24,30.1,23.6,80.4,12.539,100,16.67,rain,0,0,9.4,11.2,216.3,1006.1,79.2,9.5,202.7,17.5,8,30,2023-06-07T05:46:11,2023-06-07T18:59:22,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,8/6/2023,33,25,28.1,38,25,30.7,23.5,77.4,5.108,100,16.67,rain,0,0,12.2,22.3,188.5,1006.3,80.8,9.8,256.2,22.2,9,30,2023-06-08T05:46:13,2023-06-08T18:59:42,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,9/6/2023,33,25,28.7,37,25,31.1,22.8,71.6,0.012,100,4.17,rain,0,0,13.3,25.9,201.2,1005.7,54.2,9.9,199.5,17.2,9,10,2023-06-09T05:46:15,2023-06-09T19:00:02,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,10/6/2023,34.3,26,29.6,38.9,26,32.5,22.3,66.1,0.279,100,8.33,rain,0,0,20.5,14.8,212.4,1004.8,48.4,10,257,22.3,10,10,2023-06-10T05:46:19,2023-06-10T19:00:22,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,11/6/2023,34.2,26,29.2,38.6,26,32,22.3,67.8,0.894,100,8.33,rain,0,0,11.9,33.3,211.7,1004.1,42.7,10,248.9,21.3,9,30,2023-06-11T05:46:23,2023-06-11T19:00:41,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,12/6/2023,34,25,28.8,37.6,25,31,22.3,69.4,0,0,0,rain,0,0,12.6,18.3,218.3,1004.2,49.1,10,235.7,20.2,10,30,2023-06-12T05:46:28,2023-06-12T19:01:00,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,13/6/2023,32,26,28.1,35.8,26,29.8,22.2,71.3,0.897,100,4.17,rain,0,0,19.4,20.5,210,1005.1,68.4,10,191.3,16.5,8,30,2023-06-13T05:46:35,2023-06-13T19:01:18,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,14/6/2023,31,24,26.9,35.4,24,28.6,23,79.9,2.798,100,16.67,rain,0,0,23.4,14.7,211,1006.8,77.7,9.4,231.7,20,8,10,2023-06-14T05:46:42,2023-06-14T19:01:36,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,remote,VTCL"
chiang mai,15/6/2023,31.3,25,28.1,35.4,25,30.3,22.4,71.9,0.012,100,4.17,rain,0,0,11.5,13,247.7,1007.1,60.2,10,275.6,23.7,10,30,2023-06-15T05:46:49,2023-06-15T19:01:53,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,16/6/2023,35.9,24,29.5,40,24,32.4,22.7,68.6,0.002,100,4.17,rain,0,0,10.1,14.8,250.2,1006,36.8,10,257.1,22.2,10,10,2023-06-16T05:46:58,2023-06-16T19:02:10,0.93,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,17/6/2023,37,27,30.9,42,29.2,34.3,22.1,60.8,0,0,0,,0,0,10.8,14.1,225.2,1006.5,40.1,10,274.5,23.7,10,10,2023-06-17T05:47:07,2023-06-17T19:02:26,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,18/6/2023,36.2,26,30.6,41.3,26,33.5,22,61.5,0.239,100,8.33,rain,0,0,18.7,20.5,222.2,1006.5,46.9,10,277.7,23.8,10,30,2023-06-18T05:47:17,2023-06-18T19:02:42,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,19/6/2023,35,26,30.6,39.7,26,33.5,21.6,59.9,0.031,100,8.33,rain,0,0,20.9,20.5,213.6,1006.6,40.3,10,197.9,17.1,9,10,2023-06-19T05:47:28,2023-06-19T19:02:56,0.03,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,20/6/2023,34,26,29.6,38.2,26,32,21.2,61.3,0.013,100,4.17,rain,0,0,10.8,18.3,224.5,1007.2,53.6,10,225,19.4,9,10,2023-06-20T05:47:40,2023-06-20T19:03:11,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,21/6/2023,33,25,28.3,37,25,29.9,21.6,67.9,0.144,100,8.33,rain,0,0,42.5,19.1,220.2,1008.5,66.3,10,178.8,15.6,9,10,2023-06-21T05:47:52,2023-06-21T19:03:24,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,22/6/2023,34,25,28.9,38.3,25,31.2,22.2,68.6,0,0,0,,0,0,10.8,16.5,224.1,1008.9,53.6,10,257.7,22.3,9,10,2023-06-22T05:48:05,2023-06-22T19:03:37,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,23/6/2023,34.3,26,29.3,38.7,26,31.8,21.6,64.1,7.912,100,8.33,rain,0,0,23.4,15,214,1007.8,66.9,10,228.4,19.8,9,10,2023-06-23T05:48:19,2023-06-23T19:03:49,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,24/6/2023,32,24,27.6,36,24,29.3,23,77.3,12.59,100,4.17,rain,0,0,8.3,22,239,1006.8,67.1,10,114.1,9.9,7,10,2023-06-24T05:48:33,2023-06-24T19:04:00,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,25/6/2023,32,25,27.2,35.8,25,28.6,23.5,81.2,4.1,100,16.67,rain,0,0,7.9,13.7,266.5,1006.9,78.6,9.8,94.7,8.2,6,10,2023-06-25T05:48:48,2023-06-25T19:04:11,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,26/6/2023,32,24,26.6,36.7,24,28.1,24,86,13.367,100,25,rain,0,0,15.1,20.5,271.9,1007.3,89.1,9.5,144.5,12.3,8,60,2023-06-26T05:49:03,2023-06-26T19:04:21,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,27/6/2023,35.2,25,29.2,40.8,25,32.1,23.6,74.1,1.798,100,4.17,rain,0,0,11.2,12.9,248.9,1007,72.3,9.8,207.4,18,8,30,2023-06-27T05:49:19,2023-06-27T19:04:29,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,28/6/2023,34,26,28.3,41.9,26,31.9,24.4,80.3,26.615,100,4.17,rain,0,0,63,44.5,343.2,1008.3,71.3,9.6,259.2,22.4,9,30,2023-06-28T05:49:35,2023-06-28T19:04:37,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,29/6/2023,34,25,28.8,40.5,25,32.3,23.7,75.4,5.305,100,16.67,rain,0,0,8.3,14.8,310.6,1007.3,73,9.8,242.5,21.1,9,30,2023-06-29T05:49:52,2023-06-29T19:04:45,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,30/6/2023,33.3,26,28.4,39.6,26,31.8,24,77.4,0.085,100,12.5,rain,0,0,10.4,22.3,289.6,1006.2,61.5,10,269.1,23.3,10,30,2023-06-30T05:50:09,2023-06-30T19:04:51,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,1/7/2023,35.3,25,29,42.3,25,32.3,24.1,76.2,2.354,100,4.17,rain,0,0,11.9,20.5,300,1006.1,42.8,10,285.2,24.7,9,10,2023-07-01T05:50:27,2023-07-01T19:04:56,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,2/7/2023,33,25,28.2,38.4,25,30.9,24,79.5,12.928,100,25,rain,0,0,15.5,24.2,168.7,1007.1,69.4,9.5,263.5,22.9,10,10,2023-07-02T05:50:46,2023-07-02T19:05:01,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,3/7/2023,32,25,27,36.7,25,28.8,23.8,83.3,27.828,100,16.67,rain,0,0,44.6,16.6,193.6,1007.5,72.7,9.6,257.2,22.2,9,30,2023-07-03T05:51:04,2023-07-03T19:05:04,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,4/7/2023,32,25,27,35.8,25,28.6,23.6,82.7,1.236,100,20.83,rain,0,0,18.4,18.3,193.2,1008,85,10,205.7,17.6,8,30,2023-07-04T05:51:23,2023-07-04T19:05:07,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,5/7/2023,31.9,25,28.1,35,25,30.2,22.5,73,0.016,100,4.17,rain,0,0,14.8,14.8,206.8,1008.2,71,10,229.7,19.8,9,10,2023-07-05T05:51:42,2023-07-05T19:05:09,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,6/7/2023,34.3,25,29.2,38.7,25,31.8,22.1,66.7,0.1,100,4.17,rain,0,0,11.2,11.2,195,1009.1,50.4,10,267.4,23,9,30,2023-07-06T05:52:02,2023-07-06T19:05:09,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,7/7/2023,35.4,26,30.2,40.1,26,34,22.9,66.3,3.597,100,4.17,rain,0,0,10.1,18.3,204.5,1009,40.7,10,260.8,22.3,10,30,2023-07-07T05:52:22,2023-07-07T19:05:09,0.63,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,8/7/2023,36.9,26,29.9,42.2,26,33.3,23,68.4,3.643,100,16.67,rain,0,0,14.4,31.6,203.4,1008.6,41.2,10,266.7,23,10,30,2023-07-08T05:52:42,2023-07-08T19:05:08,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,9/7/2023,33,25,28.8,38.4,25,32.2,23.8,75.1,0.094,100,4.17,rain,0,0,6.8,12.9,166.4,1008.4,66.8,10,115.2,10,3,30,2023-07-09T05:53:02,2023-07-09T19:05:06,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,10/7/2023,33.2,25,28.8,38.8,25,32.3,23.5,73.7,9.007,100,12.5,rain,0,0,64.8,35,203.3,1008.3,80.2,9.7,274.5,23.6,9,60,2023-07-10T05:53:23,2023-07-10T19:05:02,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,11/7/2023,33.1,24,28,38,24,30.5,22.7,74.1,0.17,100,12.5,rain,0,0,21.2,22.3,200,1009.1,60.7,10,296.4,25.5,10,30,2023-07-11T05:53:44,2023-07-11T19:04:58,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,12/7/2023,32.4,24,27.4,37.3,24,29.1,23.3,79.6,5.575,100,8.33,rain,0,0,16.6,16.5,291.1,1009.3,61.1,9.8,244.2,21.1,9,30,2023-07-12T05:54:05,2023-07-12T19:04:53,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,13/7/2023,34.2,25,29,38.2,25,31.1,22.5,70.4,0,0,0,,0,0,15.8,20.5,220.9,1008.9,69.7,10,289.7,25.1,10,30,2023-07-13T05:54:26,2023-07-13T19:04:46,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,14/7/2023,34,24,28,38.2,24,30.2,22.4,73,19.781,100,12.5,rain,0,0,13.3,14.8,246.5,1008.2,55.2,9.8,237.9,20.4,9,30,2023-07-14T05:54:47,2023-07-14T19:04:39,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,15/7/2023,33,25,28.8,37,25,31.2,22.6,70.9,0,0,0,,0,0,14.4,13,262,1006.6,59.3,10,183.6,15.9,8,10,2023-07-15T05:55:08,2023-07-15T19:04:30,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,16/7/2023,33.2,26,28.6,38.5,26,31.7,23,72.5,0.172,100,12.5,rain,0,0,10.1,20.5,236,1005.1,71.6,10,136.1,11.6,8,10,2023-07-16T05:55:29,2023-07-16T19:04:21,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,17/7/2023,35.2,25,29.2,40,25,32.3,23.3,72.1,0.152,100,4.17,rain,0,0,31,16.5,20.7,1003,35.5,10,274.3,23.7,9,30,2023-07-17T05:55:51,2023-07-17T19:04:10,0.98,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,18/7/2023,37,26,30.7,42,26,34.4,23.2,66.3,0.466,100,12.5,rain,0,0,23.4,25.9,238.5,1002.6,36.4,10,312.8,26.8,10,30,2023-07-18T05:56:12,2023-07-18T19:03:59,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,19/7/2023,34.7,26,29.2,40.7,26,32.5,23,70.5,1.734,100,8.33,rain,0,0,18.4,21.5,48.8,1003.1,67,10,203.3,17.8,7,30,2023-07-19T05:56:33,2023-07-19T19:03:46,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,20/7/2023,33.8,25,28.8,38.1,25,31.3,23.2,74.1,0.778,100,12.5,rain,0,0,10.8,18.3,199.1,1005.1,74.8,10,249.5,21.6,9,30,2023-07-20T05:56:55,2023-07-20T19:03:32,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,21/7/2023,35,26,29.5,40.5,26,33.2,23.5,71.7,2.125,100,8.33,rain,0,0,25.9,22.2,13,1007.6,65.6,10,247.8,21.4,9,30,2023-07-21T05:57:16,2023-07-21T19:03:17,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,22/7/2023,36,25,30.5,41.9,25,34.3,23.7,69.5,0.09,100,4.17,rain,0,0,10.1,18.4,272.1,1009,45,10,317,27.3,10,60,2023-07-22T05:57:37,2023-07-22T19:03:01,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,23/7/2023,35,26,29.7,39.6,26,32.7,22.7,68,0.121,100,4.17,rain,0,0,6.8,16.6,187,1008.9,45.9,10,299.6,25.7,9,30,2023-07-23T05:57:58,2023-07-23T19:02:44,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,24/7/2023,35.1,26,29.7,39.9,26,33.3,22.8,67.7,0.15,100,8.33,rain,0,0,20.9,24,183.1,1006.9,42.9,10,289.3,25,10,30,2023-07-24T05:58:19,2023-07-24T19:02:26,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,25/7/2023,34,25,29,38.2,25,32.2,23.2,72,0,0,0,,0,0,11.2,16.6,233.6,1007.6,45.5,10,295.8,25.6,9,30,2023-07-25T05:58:40,2023-07-25T19:02:07,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,26/7/2023,33.7,25,28.3,39.1,25,31.5,23.7,77,45.851,100,8.33,rain,0,0,12.6,13,199.9,1008.1,59,9.5,254.6,22,9,30,2023-07-26T05:59:01,2023-07-26T19:01:47,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,27/7/2023,35,25,30,39.5,25,32.9,22.5,66.4,0,0,0,,0,0,21.2,18.3,250.4,1006.4,58.4,10,256.3,22.3,9,10,2023-07-27T05:59:21,2023-07-27T19:01:26,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,28/7/2023,34,27,30.2,39.3,29.6,33.9,22.7,65.1,0,0,0,,0,0,14.8,20.5,233,1004,78.8,10,109.7,9.4,6,10,2023-07-28T05:59:42,2023-07-28T19:01:04,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,29/7/2023,34,26,28.8,40.5,26,32.4,23.2,72.4,2.841,100,16.67,rain,0,0,12.2,19.1,204.5,1003.2,76.9,10,177.6,15.2,8,30,2023-07-29T06:00:02,2023-07-29T19:00:41,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,30/7/2023,34,24,27.6,39.3,24,29.2,23.6,80.3,4.501,100,4.17,rain,0,0,23,22.3,212.1,1003.3,81.9,9.9,196,16.9,8,60,2023-07-30T06:00:22,2023-07-30T19:00:16,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,31/7/2023,28,24.3,26.2,32.4,24.3,27.4,24,88,5.019,100,29.17,rain,0,0,15.8,16.5,207,1005.3,93.4,8.6,43.2,3.8,4,10,2023-07-31T06:00:42,2023-07-31T18:59:51,0.45,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,1/8/2023,28,24,26,32.6,24,27.4,24.3,90.2,4.842,100,33.33,rain,0,0,20.2,14.2,207.3,1006.2,90.4,8.1,130.8,11.2,7,30,2023-08-01T06:01:02,2023-08-01T18:59:25,0.48,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
